id,marka,seri,model,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,degisen_sayisi,boyali_sayisi,kimden,fiyat
4827,Ford,Fiesta,1.5 TDCi Trend,2017.0,177000.0,Düz,Dizel,Hatchback/5,Beyaz,1499.0,85.0,0.0,0.0,Sahibinden,769000.0
4829,Ford,C-Max,1.6 TDCi Ghia,2004.0,330000.0,Düz,Dizel,MPV,Gri (metalik),1560.0,110.0,1.0,5.0,Sahibinden,375000.0
4830,Ford,Focus,1.6 Ti-VCT Titanium,2009.0,225000.0,Düz,LPG & Benzin,Sedan,Siyah,1596.0,115.0,2.0,1.0,Sahibinden,599000.0
4831,Ford,Fiesta,1.4 TDCi My Fiesta,2011.0,170000.0,Düz,Dizel,Hatchback/5,Siyah,1398.0,70.0,2.0,0.0,Sahibinden,430000.0
4832,Ford,Focus,1.6 TDCi Titanium,2013.0,260000.0,Düz,Dizel,Hatchback/5,Mavi,1560.0,115.0,0.0,0.0,Sahibinden,670000.0
4834,Ford,Focus,1.6 Ghia,2008.0,234620.0,Otomatik,LPG & Benzin,Station wagon,Siyah,1596.0,100.0,0.0,7.0,Sahibinden,455000.0
4835,Ford,Focus,1.6 Ti-VCT Trend X,2013.0,171400.0,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596.0,125.0,0.0,3.0,Sahibinden,790000.0
4837,Ford,Focus,2.0 Ghia,2001.0,404000.0,Düz,LPG & Benzin,Sedan,Lacivert,1988.0,130.0,0.0,1.0,Sahibinden,280000.0
4839,Ford,Focus,1.6 TDCi Trend X,2017.0,223000.0,Düz,Dizel,Sedan,Beyaz,1560.0,95.0,1.0,5.0,Sahibinden,705000.0
4840,Ford,Focus,1.6 Ti-VCT Trend X,2012.0,195000.0,Yarı Otomatik,LPG & Benzin,Sedan,Gri (metalik),1596.0,125.0,3.0,6.0,Sahibinden,685000.0
4842,Ford,Focus,1.5 TDCi Trend X,2015.0,135000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1499.0,120.0,0.0,0.0,Sahibinden,1050000.0
4847,Ford,Focus,1.6 TDCi Titanium,2011.0,220000.0,Düz,Dizel,Sedan,Siyah,1560.0,110.0,2.0,1.0,Sahibinden,642000.0
4849,Ford,Fiesta,1.6 Comfort,2006.0,185000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi,1596.0,100.0,0.0,1.0,Sahibinden,450000.0
4850,Ford,Fiesta,1.4 TDCi Titanium X,2011.0,182000.0,Düz,Dizel,Hatchback/5,Gri (metalik),1398.0,70.0,1.0,5.0,Sahibinden,540000.0
4851,Ford,Fiesta,1.4 Comfort,2004.0,229000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1388.0,80.0,2.0,6.0,Sahibinden,365000.0
4852,Subaru,Impreza,1.5 Elegance,2008.0,277000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1498.0,107.0,1.0,7.0,Sahibinden,380000.0
4856,Subaru,Impreza,1.6 GL,1998.0,369000.0,Düz,LPG & Benzin,Sedan,Mavi,1597.0,95.0,0.0,0.0,Sahibinden,290000.0
4857,Ford,Fiesta,1.4 Titanium X,2011.0,186000.0,Düz,LPG & Benzin,Hatchback/5,Gri (titanyum),1388.0,96.0,1.0,3.0,Sahibinden,540000.0
4858,Ford,Focus,1.6 Titanium,2011.0,162000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1596.0,100.0,0.0,2.0,Sahibinden,690000.0
4859,Subaru,Impreza,1.5 Elegance,2008.0,210225.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1498.0,107.0,0.0,4.0,Sahibinden,615000.0
4860,Ford,Focus,1.5 TDCi Trend X,2018.0,180000.0,Otomatik,Dizel,Sedan,Gri,1500.0,120.0,1.0,4.0,Sahibinden,765000.0
4861,Ford,C-Max,1.6 TDCi Titanium,2012.0,175000.0,Düz,Dizel,MPV,Gri (metalik),1560.0,115.0,1.0,2.0,Sahibinden,795000.0
4862,Subaru,Legacy,2.0,2008.0,160000.0,Otomatik,Benzin,Station wagon,Siyah,1994.0,138.0,0.0,0.0,Sahibinden,750000.0
4864,Subaru,Impreza,1.6 GL,2000.0,300000.0,Düz,Benzin,Sedan,Mavi,1597.0,95.0,0.0,0.0,Sahibinden,220000.0
4866,Subaru,Impreza,1.5 FWD,2009.0,270000.0,Otomatik,LPG & Benzin,Sedan,Füme,1498.0,107.0,2.0,0.0,Sahibinden,445000.0
4869,Subaru,Impreza,1.6 TS,2004.0,263000.0,Otomatik,LPG & Benzin,Sedan,Mavi (metalik),1597.0,95.0,1.0,0.0,Sahibinden,580000.0
4870,Subaru,Impreza,1.5 Comfort,2008.0,198000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1498.0,107.0,1.0,1.0,Sahibinden,485000.0
4872,Subaru,Impreza,1.6 GL,2000.0,296000.0,Düz,LPG & Benzin,Sedan,Gri,1597.0,95.0,1.0,0.0,Sahibinden,345000.0
4873,Subaru,Impreza,1.5 FWD,2010.0,188000.0,Otomatik,LPG & Benzin,Sedan,Füme,1498.0,107.0,0.0,3.0,Sahibinden,480000.0
4874,Subaru,Impreza,1.6 TS,2004.0,300000.0,Düz,Benzin,Sedan,Lacivert,1597.0,95.0,0.0,0.0,Galeriden,550000.0
4875,Subaru,Impreza,2.0 WRX STI,2002.0,197000.0,Düz,Benzin,Sedan,Siyah,1994.0,265.0,0.0,0.0,Sahibinden,1890000.0
4879,Subaru,Levorg,1.6 GT-S CVT,2016.0,106000.0,Otomatik,Benzin,Station wagon,Mavi,1500.0,163.0,0.0,1.0,Galeriden,1328750.0
4880,Fiat,Palio,1.6 HL Weekend,2000.0,275000.0,Düz,Benzin,Station wagon,Beyaz,1581.0,100.0,0.0,3.0,Galeriden,274750.0
4883,Subaru,Levorg,1.6 Sport Plus,2018.0,175000.0,Otomatik,Benzin,Station wagon,Mavi,1500.0,163.0,4.0,4.0,Galeriden,1059000.0
4885,Fiat,Egea,1.6 Multijet Easy,2022.0,97437.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,138.0,1.0,1.0,Galeriden,890000.0
4886,Fiat,Egea,1.6 Multijet Mirror,2020.0,93000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,6.0,Galeriden,859500.0
4887,Fiat,Egea,1.4 Fire Lounge,2023.0,63000.0,Düz,Benzin,Sedan,Füme,1300.0,88.0,0.0,0.0,Galeriden,999999.0
4888,Fiat,Egea,1.4 Fire Easy Stil,2020.0,129000.0,Düz,Benzin,Sedan,Füme,1300.0,88.0,0.0,0.0,Galeriden,657500.0
4889,Fiat,Egea,1.3 Multijet Easy,2017.0,264000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,4.0,Sahibinden,527000.0
4891,Fiat,Linea,1.3 Multijet Pop,2015.0,251635.0,Düz,Benzin,Sedan,Beyaz,1500.0,88.0,0.0,1.0,Galeriden,399999.0
4892,Fiat,Punto,1.4 Mair Lounge S&S,2012.0,135000.0,Düz,Benzin,Hatchback/5,Siyah,1300.0,113.0,1.0,5.0,Galeriden,550000.0
4893,Fiat,Punto,EVO 1.4 Dynamic,2011.0,126000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri,1368.0,77.0,0.0,8.0,Sahibinden,560000.0
4894,Fiat,Punto,1.3 Multijet Easy,2012.0,193000.0,Düz,Dizel,Hatchback/5,Beyaz,1248.0,95.0,1.0,1.0,Sahibinden,400000.0
4895,Fiat,Egea,1.3 Multijet Easy Stil,2021.0,88500.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,2.0,Galeriden,806000.0
4896,Fiat,Egea,1.6 Multijet Urban Plus,2020.0,105000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,1.0,4.0,Galeriden,839500.0
4897,Fiat,Palio,1.2 HL,2003.0,275000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil,1242.0,81.0,0.0,1.0,Sahibinden,255000.0
4898,Fiat,Egea,1.4 Fire Urban,2021.0,44200.0,Düz,Benzin,Sedan,Gri,1368.0,95.0,2.0,1.0,Galeriden,875000.0
4899,Fiat,Tipo,1.4 SX ie,1997.0,90000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil (metalik),1372.0,70.0,2.0,0.0,Sahibinden,155000.0
4900,Fiat,Linea,1.3 Multijet Active Plus,2012.0,248000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,2.0,1.0,Galeriden,439000.0
4901,Fiat,Egea,1.6 Multijet Comfort,2017.0,210000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,6.0,Galeriden,700000.0
4902,Fiat,Siena,1.4 EL,1999.0,305000.0,Düz,Benzin,Sedan,Gri,1372.0,71.0,0.0,0.0,Galeriden,195000.0
4903,Fiat,Albea,Sole 1.4 Fire Premio,2010.0,294000.0,Düz,Benzin,Sedan,Mavi,1368.0,77.0,2.0,8.0,Galeriden,289500.0
4905,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2018.0,35000.0,Otomatik,Benzin,MPV,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,979000.0
4906,Fiat,Egea,1.3 Multijet Easy,2023.0,30000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Sahibinden,875000.0
4907,Fiat,Egea,1.3 Multijet Easy,2016.0,166300.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,2.0,4.0,Sahibinden,580000.0
4908,Fiat,Palio,1.2 EL,2005.0,253000.0,Düz,Benzin,Hatchback/5,Bej,1300.0,88.0,1.0,6.0,Galeriden,319000.0
4909,Fiat,Bravo,1.4 T-Jet Dynamic Plus,2008.0,290000.0,Düz,Benzin,Hatchback/5,Siyah,1500.0,113.0,2.0,0.0,Galeriden,348000.0
4910,Fiat,Egea,1.6 E-Torq Lounge,2016.0,114000.0,Otomatik,Benzin,Sedan,Mavi,1500.0,113.0,0.0,0.0,Galeriden,855000.0
4911,Fiat,Tempra,1.6 SX A,1994.0,186000.0,Düz,Benzin,Sedan,Beyaz,1581.0,90.0,0.0,1.0,Galeriden,182000.0
4912,Fiat,Egea,1.3 Multijet Easy,2018.0,100000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Galeriden,720000.0
4914,Fiat,Egea,1.4 Fire Urban Plus,2020.0,51000.0,Düz,Benzin,Sedan,Lacivert,1300.0,88.0,1.0,3.0,Galeriden,687500.0
4915,Fiat,Albea,Sole 1.4 Fire Active,2008.0,279000.0,Düz,Benzin,Sedan,Gri (titanyum),1368.0,77.0,1.0,3.0,Sahibinden,300000.0
4916,Fiat,Palio,1.4 EL,2000.0,266000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1368.0,77.0,4.0,1.0,Sahibinden,250000.0
4917,Fiat,Linea,1.3 Multijet Easy,2012.0,298716.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Galeriden,429750.0
4918,Fiat,Egea,1.3 Multijet Easy Plus,2018.0,169000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,3.0,Galeriden,665000.0
4919,Fiat,Punto,Grande 1.4 Fire S&S,2011.0,102000.0,Düz,Benzin,Hatchback/5,Gri,1300.0,88.0,0.0,6.0,Galeriden,445000.0
4920,Fiat,Egea,1.4 Fire Easy,2020.0,13000.0,Düz,Benzin,Sedan,Kırmızı,1300.0,88.0,0.0,0.0,Galeriden,730000.0
4921,Fiat,Egea,1.4 Fire Lounge,2023.0,46000.0,Düz,Benzin,Sedan,Füme,1300.0,88.0,0.0,0.0,Galeriden,897900.0
4923,Fiat,Egea,1.4 Fire Urban Plus,2020.0,66000.0,Düz,Benzin,Sedan,Beyaz,1368.0,95.0,0.0,4.0,Galeriden,650000.0
4924,Fiat,Egea,1.6 Multijet Urban,2024.0,35666.0,Yarı Otomatik,Dizel,Sedan,Mavi,1598.0,130.0,0.0,0.0,Galeriden,1259000.0
4925,Fiat,Linea,1.3 Multijet Urban,2014.0,195800.0,Düz,Benzin,Sedan,Beyaz,1300.0,88.0,1.0,6.0,Galeriden,499700.0
4926,Fiat,Egea,1.4 Fire Easy,2022.0,73916.0,Düz,Benzin,Sedan,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,715000.0
4928,Fiat,Palio,1.2 EL,2004.0,232000.0,Düz,Benzin,Hatchback/5,Kırmızı,1242.0,81.0,0.0,0.0,Galeriden,325000.0
4929,Fiat,Linea,1.6 Multijet Urban,2013.0,206000.0,Düz,Benzin,Sedan,Gri,1598.0,105.0,1.0,4.0,Galeriden,406000.0
4930,Chevrolet,Kalos,1.4 SX,2005.0,340000.0,Düz,LPG & Benzin,Hatchback/5,Mavi (metalik),1399.0,94.0,0.0,2.0,Sahibinden,270000.0
4931,Chevrolet,Cruze,1.6 LS,2011.0,160000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1598.0,124.0,0.0,4.0,Sahibinden,580000.0
4933,Chevrolet,Camaro,2.0,2017.0,90000.0,Otomatik,Benzin,Coupe,Gri,1900.0,263.0,0.0,1.0,Galeriden,4000000.0
4934,Chevrolet,Aveo,1.3 D LTZ,2012.0,128000.0,Düz,Benzin,Sedan,Siyah,1300.0,88.0,2.0,8.0,Galeriden,395000.0
4935,Chevrolet,Aveo,1.2 SE,2010.0,176000.0,Düz,Benzin,Hatchback/5,Kırmızı,1206.0,84.0,0.0,8.0,Sahibinden,314500.0
4939,Chevrolet,Cruze,1.6 LT Plus,2012.0,208000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598.0,124.0,0.0,8.0,Sahibinden,525000.0
4940,Chevrolet,Aveo,1.4 SX,2007.0,149000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,1399.0,94.0,3.0,7.0,Sahibinden,390000.0
4941,Chevrolet,Aveo,1.4 LS,2012.0,149000.0,Düz,Benzin,Sedan,Beyaz,1398.0,100.0,0.0,5.0,Sahibinden,360000.0
4942,Chevrolet,Kalos,1.2 SE,2004.0,184000.0,Düz,Benzin,Hatchback/5,Siyah,1150.0,72.0,0.0,4.0,Sahibinden,250000.0
4943,Chevrolet,Aveo,1.4 LS,2011.0,175000.0,Düz,LPG & Benzin,Sedan,Siyah,1398.0,100.0,1.0,2.0,Sahibinden,355000.0
4944,Chevrolet,Aveo,1.3 D LS,2012.0,170000.0,Düz,Dizel,Sedan,Gri (Gümüş),1248.0,75.0,0.0,5.0,Sahibinden,439500.0
4945,Chevrolet,Lacetti,1.6 WTCC,2010.0,187000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1598.0,109.0,0.0,0.0,Sahibinden,290000.0
4946,Chevrolet,Aveo,1.2 S,2007.0,238000.0,Düz,Benzin,Hatchback/5,Beyaz,1150.0,72.0,1.0,4.0,Sahibinden,310000.0
4948,Chevrolet,Aveo,1.4 LT,2011.0,139700.0,Otomatik,LPG & Benzin,Sedan,Siyah,1398.0,100.0,0.0,2.0,Sahibinden,519000.0
4952,Chevrolet,Kalos,1.4 SX,2004.0,176000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1399.0,94.0,1.0,8.0,Sahibinden,280000.0
4954,Chevrolet,Aveo,1.3 D LS,2012.0,69200.0,Düz,Dizel,Hatchback/5,Beyaz,1248.0,75.0,0.0,4.0,Sahibinden,525000.0
4955,Chevrolet,Kalos,1.4 SE,2004.0,201650.0,Düz,LPG & Benzin,Hatchback/5,Gri,1399.0,83.0,0.0,6.0,Sahibinden,275000.0
4956,Chevrolet,Lacetti,1.6 WTCC,2010.0,216000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1598.0,109.0,1.0,8.0,Sahibinden,340000.0
4957,Chevrolet,Aveo,1.4 SE,2011.0,127000.0,Otomatik,Benzin,Hatchback/5,Siyah,1300.0,88.0,0.0,0.0,Galeriden,519000.0
4958,Chevrolet,Aveo,1.4 SX,2010.0,81000.0,Otomatik,Benzin,Sedan,Siyah,1300.0,88.0,0.0,0.0,Galeriden,475000.0
4960,Chevrolet,Kalos,1.2 S,2006.0,210000.0,Düz,Benzin,Hatchback/5,Gri,1150.0,72.0,1.0,2.0,Sahibinden,290000.0
4961,Chevrolet,Cruze,1.6 WTCC Edition,2012.0,208500.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598.0,124.0,1.0,5.0,Sahibinden,525000.0
4962,Chevrolet,Cruze,1.6 LS,2011.0,202000.0,Otomatik,LPG & Benzin,Sedan,Gri,1598.0,124.0,1.0,5.0,Sahibinden,540000.0
4963,Chevrolet,Lacetti,1.4 SE,2004.0,209000.0,Düz,Benzin,Sedan,Yeşil,1399.0,95.0,0.0,0.0,Galeriden,337000.0
4965,Fiat,Egea,1.3 Multijet Easy,2022.0,160000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,2.0,4.0,Galeriden,749500.0
4966,Chevrolet,Kalos,1.4 SE,2004.0,182500.0,Düz,LPG & Benzin,Sedan,Siyah,1399.0,83.0,0.0,4.0,Sahibinden,315000.0
4969,Chevrolet,Aveo,1.3 D LT,2012.0,176500.0,Düz,Dizel,Sedan,Beyaz,1248.0,75.0,0.0,1.0,Sahibinden,515000.0
4970,Chevrolet,Aveo,1.3 D LT,2012.0,266000.0,Düz,Benzin,Sedan,Beyaz,1300.0,63.0,1.0,2.0,Galeriden,334750.0
4973,Chevrolet,Aveo,1.4 S,2007.0,225000.0,Düz,LPG & Benzin,Sedan,Gri,1399.0,94.0,3.0,2.0,Sahibinden,250000.0
4975,Chevrolet,Cruze,1.6 LS,2011.0,180000.0,Düz,Benzin,Hatchback/5,Siyah,1598.0,124.0,0.0,0.0,Galeriden,479000.0
4978,Chevrolet,Cruze,1.6 LT,2013.0,142000.0,Düz,LPG & Benzin,Sedan,Gri,1598.0,124.0,0.0,2.0,Sahibinden,620000.0
4979,Chevrolet,Aveo,1.3 D LS,2012.0,187000.0,Düz,Dizel,Sedan,Gri (metalik),1248.0,75.0,0.0,4.0,Sahibinden,469000.0
4981,Suzuki,Swift,1.3 GLX,2001.0,112000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1298.0,69.0,0.0,0.0,Galeriden,255000.0
4982,Suzuki,Baleno,1.6 GLX,1995.0,320000.0,Düz,LPG & Benzin,Sedan,Yeşil,1590.0,99.0,0.0,0.0,Sahibinden,235000.0
4986,Suzuki,Baleno,1.6 GLX,1996.0,320000.0,Otomatik,Benzin,Sedan,Gri,1500.0,88.0,0.0,0.0,Galeriden,299000.0
4987,Suzuki,Swift,1.3 MT 4X4,2007.0,112000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1328.0,93.0,0.0,8.0,Sahibinden,435000.0
4988,Suzuki,Swift,1.3 GLX,1998.0,210000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1298.0,69.0,0.0,4.0,Sahibinden,220000.0
4990,Suzuki,Swift,1.3 GLX,1999.0,199500.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1298.0,69.0,0.0,3.0,Sahibinden,186000.0
4991,Suzuki,SX4,GL,2010.0,238000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1586.0,122.0,0.0,3.0,Galeriden,475000.0
4992,Suzuki,Swift,1.2 GL,2013.0,92000.0,Düz,Benzin,Hatchback/5,Beyaz,1242.0,95.0,2.0,5.0,Sahibinden,580000.0
4993,Suzuki,Swift,1.5 AT,2007.0,156000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1500.0,113.0,0.0,7.0,Galeriden,538750.0
4995,Suzuki,Swift,1.2 GLX,2019.0,40000.0,Otomatik,Benzin,Hatchback/5,Mavi,1300.0,88.0,0.0,1.0,Galeriden,969750.0
4996,Suzuki,Swift,1.2 GL,2021.0,83000.0,Düz,Benzin,Hatchback/5,Gri,1200.0,88.0,0.0,3.0,Galeriden,750000.0
4997,Suzuki,Swift,1.3 GLX,2001.0,129500.0,Otomatik,LPG & Benzin,Hatchback/5,Lacivert,1298.0,69.0,1.0,3.0,Sahibinden,265000.0
4999,Suzuki,SX4,GL,2011.0,170000.0,Otomatik,Benzin,Hatchback/5,Bordo,1500.0,113.0,1.0,6.0,Galeriden,525000.0
5000,Suzuki,Swift,1.2 GL,2021.0,29000.0,Otomatik,Benzin,Hatchback/5,Gri,1200.0,88.0,0.0,0.0,Galeriden,1021750.0
5001,Suzuki,SX4,GL,2009.0,276000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1586.0,109.0,1.0,0.0,Sahibinden,439000.0
5002,Suzuki,Splash,1.2 GA,2011.0,125000.0,Düz,Benzin,Hatchback/5,Turkuaz,1300.0,88.0,0.0,8.0,Galeriden,395000.0
5004,Suzuki,Swift,1.2 GL,2023.0,21022.0,Otomatik,Benzin,Hatchback/5,Siyah,1200.0,88.0,0.0,5.0,Galeriden,1025000.0
5005,Suzuki,Swift,1.2 GL,2013.0,117000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,765850.0
5006,Suzuki,Swift,1.3 MT 4X4,2009.0,193000.0,Düz,Benzin,Hatchback/5,Siyah,1328.0,93.0,1.0,8.0,Galeriden,460000.0
5008,Suzuki,Swift,1.2 GL,2023.0,33126.0,Otomatik,Benzin,Hatchback/5,Mavi,1200.0,88.0,0.0,0.0,Yetkili Bayiden,1034000.0
5012,Suzuki,SX4,GL,2008.0,298000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1586.0,109.0,0.0,4.0,Sahibinden,480000.0
5013,Suzuki,Swift,1.3 GLX,2001.0,167000.0,Otomatik,Benzin,Hatchback/5,Gri,1298.0,69.0,0.0,2.0,Sahibinden,280000.0
5015,Suzuki,Swift,1.3 GLX,2000.0,244500.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (metalik),1298.0,69.0,0.0,6.0,Sahibinden,280000.0
5017,Suzuki,Swift,1.2 GL,2023.0,21362.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1200.0,88.0,0.0,3.0,Galeriden,1030000.0
5018,Suzuki,Swift,1.2 GLX,2020.0,79000.0,Otomatik,Benzin,Hatchback/5,Gri,1200.0,88.0,0.0,0.0,Galeriden,1019000.0
5020,Suzuki,Swift,1.3 MT 4X4,2007.0,187084.0,Düz,Benzin,Hatchback/5,Gri,1328.0,93.0,0.0,8.0,Yetkili Bayiden,425000.0
5023,Suzuki,Swift,1.3 GLX,2000.0,107000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1300.0,63.0,0.0,4.0,Galeriden,298500.0
5024,Suzuki,Swift,1.3 GLX,1998.0,170000.0,Düz,Benzin,Hatchback/5,Beyaz,1300.0,63.0,0.0,3.0,Galeriden,225000.0
5027,Tata,Indigo,1.4 TDI Trend,2007.0,141000.0,Düz,Dizel,Sedan,Gri (metalik),1405.0,70.0,0.0,0.0,Sahibinden,198000.0
5029,Suzuki,Swift,1.2 GLX,2023.0,10000.0,Otomatik,Hibrit,Hatchback/5,Gri (titanyum),1197.0,83.0,2.0,0.0,Sahibinden,945000.0
5030,Suzuki,Baleno,1.2,2016.0,117000.0,Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,1242.0,91.0,0.0,1.0,Sahibinden,699000.0
5031,Suzuki,Swift,1.2 GL,2012.0,81690.0,Otomatik,Benzin,Hatchback/5,Beyaz,1242.0,95.0,2.0,3.0,Sahibinden,697000.0
5032,Tata,Vista,1.3 TDI Quadrojet Aura,2012.0,142000.0,Düz,Dizel,Hatchback/5,Gri,1248.0,75.0,1.0,4.0,Sahibinden,330000.0
5038,Tata,Vista,1.3 TDI Quadrojet Aura,2012.0,155000.0,Düz,Dizel,Hatchback/5,Beyaz,1248.0,75.0,2.0,3.0,Sahibinden,282000.0
5040,Suzuki,SX4,GL,2012.0,169000.0,Düz,LPG & Benzin,Hatchback/5,Füme,1586.0,122.0,0.0,0.0,Sahibinden,620000.0
5041,Tata,Indigo,1.4 TDI Comfort,2008.0,150000.0,Düz,Dizel,Sedan,Lacivert,1405.0,70.0,0.0,0.0,Sahibinden,175000.0
5044,Tata,Indica,1.4 TDI Comfort,2005.0,280000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1405.0,70.0,1.0,3.0,Sahibinden,205000.0
5047,Tata,Vista,1.3 TDI Quadrojet Aura,2012.0,192000.0,Düz,Dizel,Hatchback/5,Beyaz,1248.0,75.0,0.0,0.0,Sahibinden,320000.0
5048,Tata,Indigo,1.4 TDI Comfort,2007.0,172000.0,Düz,Dizel,Sedan,Lacivert,1405.0,70.0,1.0,1.0,Sahibinden,245000.0
5049,Tata,Indica,1.4 Comfort,2006.0,269000.0,Düz,Benzin,Hatchback/5,Siyah,1405.0,85.0,0.0,2.0,Sahibinden,180000.0
5054,Tata,Indica,1.4 TDI Trend,2005.0,215000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1405.0,70.0,0.0,1.0,Sahibinden,175000.0
5055,Tata,Indigo,1.4 MPFI Trend,2007.0,190000.0,Düz,Benzin,Sedan,Bordo,1405.0,75.0,0.0,1.0,Sahibinden,160000.0
5056,Tata,Indigo,1.4 TDI Comfort,2009.0,168000.0,Düz,Dizel,Sedan,Gri,1405.0,70.0,0.0,3.0,Sahibinden,275000.0
5057,Tata,Indigo,1.4 MPFI Comfort,2007.0,110000.0,Düz,LPG & Benzin,Sedan,Beyaz,1405.0,75.0,0.0,1.0,Sahibinden,220000.0
5058,Tata,Indigo,1.4 MPFI Comfort,2008.0,80000.0,Düz,LPG & Benzin,Sedan,Siyah,1405.0,75.0,1.0,0.0,Sahibinden,175000.0
5059,Tata,Marina,1.4 TDI Comfort,2008.0,191000.0,Düz,Dizel,Station wagon,Gri,1405.0,70.0,0.0,5.0,Sahibinden,245000.0
5061,Tata,Indigo,1.4 MPFI Comfort,2008.0,250000.0,Düz,LPG & Benzin,Sedan,Füme,1405.0,75.0,0.0,0.0,Sahibinden,199000.0
5062,Tata,Indica,1.4 TDI Comfort,2005.0,251441.0,Düz,Dizel,Hatchback/5,Mavi,1405.0,70.0,0.0,6.0,Sahibinden,165000.0
5063,Tata,Indica,1.4 TDI,2006.0,155000.0,Düz,Dizel,Hatchback/5,Gri,1405.0,70.0,0.0,0.0,Sahibinden,175000.0
5067,Tata,Indigo,1.4 TDI Comfort,2006.0,104000.0,Düz,Dizel,Sedan,Gri (Gümüş),1405.0,70.0,1.0,0.0,Sahibinden,290000.0
5068,Tata,Indigo,1.4 TDI Comfort,2008.0,105000.0,Düz,Dizel,Sedan,Gri (Gümüş),1405.0,70.0,0.0,1.0,Sahibinden,257500.0
5072,Tata,Indigo,1.4 MPFI Comfort,2011.0,162000.0,Düz,LPG & Benzin,Sedan,Gri,1405.0,75.0,0.0,8.0,Sahibinden,205000.0
5074,Tata,Marina,1.4 TDI Trend,2011.0,141000.0,Düz,Dizel,Station wagon,Gri,1405.0,70.0,0.0,2.0,Sahibinden,265000.0
5075,Tata,Marina,1.4 TDI Comfort,2008.0,170961.0,Düz,Dizel,Station wagon,Gri (Gümüş),1405.0,70.0,0.0,3.0,Sahibinden,235000.0
5079,Tata,Indica,1.4 TDI Trend,2005.0,197000.0,Düz,Dizel,Hatchback/5,Gri,1405.0,70.0,0.0,3.0,Sahibinden,175000.0
5082,Peugeot,307,1.6 HDi Comfort,2006.0,327750.0,Düz,Dizel,Station wagon,Beyaz,1560.0,112.0,1.0,2.0,Sahibinden,289000.0
5083,Peugeot,307,1.4 Look,2005.0,217800.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1360.0,89.0,3.0,8.0,Sahibinden,320000.0
5085,Peugeot,206,1.4 Comfort,2009.0,143000.0,Düz,LPG & Benzin,Sedan,Lacivert,1360.0,76.0,2.0,2.0,Sahibinden,345000.0
